"Country","State","City","Population","Latitude","Longitude","Elevation"
"Canada","Nova Scotia","Kingston‐Greenwood",6915,44.980000000000004,-64.9,29.
"Canada","Ontario","Listowel",6867,43.730000000000004,-80.97,377.
"Canada","Alberta","Peace River",6842,56.230000000000004,-117.28,360.
"Canada","Quebec","Port‐Cartier",6799,50.04,-66.86,38.
"Canada","Quebec","Asbestos",6786,45.78,-71.95,137.
"Canada","Nova Scotia","Yarmouth",6761,43.84,-66.12,11.
"Canada","British Columbia","Revelstoke",6719,51.,-118.18,471.
"Canada","Newfoundland and Labrador","Stephenville",6719,48.56,-58.57,22.
"Canada","Nunavut","Iqaluit",6699,63.74,-68.55,19.
"Canada","Quebec","Plessisville",6688,46.22,-71.77,146.
"Canada","Ontario","Sutton",6680,44.300000000000004,-79.37,239.
"Canada","Alberta","Slave Lake",6651,55.28,-114.78,583.
"Canada","Ontario","Saint Marys",6617,43.25,-81.13,319.
"Canada","Alberta","Devon",6578,53.370000000000005,-113.73,659.
"Canada","Manitoba","Morden",6571,49.18,-98.10000000000001,300.
"Canada","Ontario","Perth",6481,44.88,-76.23,139.
"Canada","Quebec","Sainte‐Anne‐des‐Monts",6437,49.120000000000005,-66.48,33.
"Canada","Quebec","LEpiphanie",6436,45.85,-73.48,17.
"Canada","Ontario","Parry Sound",6408,45.33,-80.03,204.
"Canada","Ontario","Sturgeon Falls",6383,46.37,-79.93,209.
"Canada","Quebec","Saint‐Felix‐de‐Valois",6305,46.17,-73.42,112.
"Canada","Alberta","Blackfalds",6300,52.38,-113.8,876.
"Canada","Quebec","Mont‐Joli",6281,48.58,-68.18,109.
"Canada","Quebec","Beauceville",6281,46.2,-70.77,192.
"Canada","Nova Scotia","Kentville",6271,45.08,-64.51,20.
"Canada","Alberta","Bonnyville",6216,54.27,-110.75,549.
"Canada","British Columbia","Hope",6181,49.38,-121.43,62.
"Canada","Quebec","Amqui",6178,48.47,-67.43,181.
"Canada","Ontario","Brooklin",6115,43.95,-78.96000000000001,152.
"Canada","Quebec","Saint‐Apollinaire",6110,46.62,-71.5,102.
"Canada","Quebec","Mont‐Laurier",6068,46.55,-75.5,57.
"Canada","British Columbia","Kent",6067,49.24,-121.81,45.
"Canada","New Brunswick","Shediac",6053,46.22,-64.53,16.
"Canada","Quebec","Princeville",6001,46.17,-71.88,146.
"Canada","Alberta","Stettler",5952,52.33,-112.68,807.
"Canada","Ontario","Port Dover",5949,42.78,-80.2,172.
"Canada","Quebec","Roxboro",5948,45.50841,-73.80752,20.
"Canada","Alberta","Wainwright",5925,52.83,-110.87,674.
"Canada","Quebec","Charlemagne",5913,45.716667,-73.48333,5.
"Canada","Quebec","Laurentides",5908,45.85,-73.77,60.
"Canada","Quebec","Verchères",5835,45.77,-73.35000000000001,16.
"Canada","Alberta","Saint Paul",5827,53.980000000000004,-111.28,632.
"Canada","Ontario","Dunnville",5759,42.910000000000004,-79.62,179.
"Canada","Quebec","Saint‐Honore",5757,47.72,-69.13,399.
"Canada","Ontario","Petrolia",5742,42.88,-82.15,201.
"Canada","Alberta","Vegreville",5708,53.5,-112.05,633.
"Canada","Saskatchewan","Humboldt",5678,52.2,-105.12,564.
"Canada","Quebec","Saint‐Sauveur‐des‐Monts",5598,45.9,-74.17,265.
"Canada","Manitoba","Flin Flon",5592,54.77,-101.89,323.
"Canada","Saskatchewan","Melfort",5576,52.86,-104.61,458.
"Canada","Manitoba","The Pas",5513,53.82,-101.26,263.
"Canada","Ontario","Hearst",5500,49.7,-83.67,245.
"Canada","Ontario","Smithville",5489,43.1,-79.53,190.
"Canada","Quebec","Marieville",5480,45.43,-73.17,33.
"Canada","British Columbia","Peachland",5428,49.77,-119.75,438.
"Canada","Quebec","Windsor",5367,45.58,-72.,188.
"Canada","Quebec","Saint‐Augustin",5355,51.230000000000004,-58.65,28.
"Canada","British Columbia","Smithers",5351,54.77,-127.17,502.
"Canada","Ontario","Cochrane",5340,49.07,-81.02,271.
"Canada","Ontario","Brighton",5338,44.03,-77.73,82.
"Canada","New Brunswick","Sackville",5331,45.897873,-64.368217,2.
"Canada","New Brunswick","Grand Falls",5326,47.050000000000004,-67.73,138.
"Canada","Newfoundland and Labrador","Marystown",5316,47.17,-55.19,55.
"Canada","British Columbia","Creston",5306,49.1,-116.52,563.
"Canada","Ontario","Sioux Lookout",5272,50.1,-91.92,362.
"Canada","Alberta","Didsbury",5268,51.67,-114.13,1010.
"Canada","New Brunswick","Woodstock",5254,46.15,-67.57000000000001,40.
"Canada","Newfoundland and Labrador","Deer Lake",5249,49.18,-57.43,23.
"Canada","Quebec","Nicolet",5180,46.22,-72.60000000000001,21.
"Canada","Quebec","Pont‐Rouge",5179,46.75,-71.7,91.
"Canada","Quebec","Cookshire",5171,45.42,-71.62,214.
"Canada","Ontario","Gananoque",5159,44.33,-76.17,84.
"Canada","Ontario","Tottenham",5101,44.02,-79.8,252.
"Canada","Alberta","Westlock",5101,54.15,-113.87,651.
"Canada","British Columbia","Osoyoos",5085,49.03,-119.47,297.
